,Sim_ID,Season,Name,Pos,Age,Stamina,Stuff,Total,W,L
1070,88120,1901,Jack Schneider,P,29,56,64,120,10,12
1071,88120,1901,Laurin Casey,P,20,61,78,139,20,5
1072,88120,1902,Matt Alvis,P,25,55,57,112,5,9
1073,88120,1902,Nemo Patek,P,30,58,61,119,10,9
1074,88120,1902,Laurin Casey,P,21,68,84,152,20,4
1075,88120,1902,Dee Grove,P,19,48,37,85,4,10
1076,88120,1903,Nemo Patek,P,31,53,60,113,9,8
1077,88120,1903,Dee Grove,P,20,51,41,92,3,14
1078,88120,1903,Laurin Casey,P,22,71,89,160,14,6
1079,88120,1903,Mel Durham,P,20,66,43,109,8,7
1080,88120,1904,Nemo Patek,P,32,53,56,109,9,12
1081,88120,1904,Dee Grove,P,21,59,51,110,11,9
1082,88120,1904,Laurin Casey,P,23,77,89,166,14,4
1083,88120,1904,Von Jacobs,P,20,70,37,107,6,16
1084,88120,1905,Laurin Casey,P,24,80,93,173,18,6
1085,88120,1905,Nemo Patek,P,33,44,44,88,6,6
1086,88120,1905,Dee Grove,P,22,66,55,121,11,12
1087,88120,1905,Mack Hancock,P,25,57,73,130,8,8
1088,88120,1906,Laurin Casey,P,25,80,93,173,20,5
1089,88120,1906,Mack Hancock,P,26,57,73,130,13,7
1090,88120,1906,Dee Grove,P,23,72,60,132,11,10
1091,88120,1906,Herb Dobernic,P,25,48,69,117,7,5
1092,88120,1907,Herb Dobernic,P,26,48,69,117,10,3
1093,88120,1907,Laurin Casey,P,26,80,93,173,21,6
1094,88120,1907,Dee Grove,P,24,74,63,137,17,5
1095,88120,1907,Granny Dietrich,P,24,61,41,102,4,15
1096,88120,1908,Herb Dobernic,P,27,48,69,117,9,3
1097,88120,1908,Laurin Casey,P,27,80,93,173,17,9
1098,88120,1908,Dee Grove,P,25,74,63,137,8,5
1099,88120,1908,Granny Dietrich,P,25,61,41,102,8,8
1100,88120,1909,Laurin Casey,P,28,80,93,173,14,3
1101,88120,1909,Dee Grove,P,26,74,63,137,12,7
1102,88120,1909,Herb Dobernic,P,28,48,69,117,12,8
1103,88120,1909,Carson Jablonski,P,19,78,37,115,12,11
1104,88120,1910,Herb Dobernic,P,29,44,66,110,7,7
1105,88120,1910,Laurin Casey,P,29,78,93,171,22,4
1106,88120,1910,Dee Grove,P,27,74,63,137,10,10
1107,88120,1910,Brant Henshaw,P,21,75,68,143,12,12
1108,88120,1911,Laurin Casey,P,30,72,90,162,22,6
1109,88120,1911,Dee Grove,P,28,74,63,137,8,13
1110,88120,1911,Herb Dobernic,P,30,40,61,101,9,9
1111,88120,1911,Mudcat Fernandez,P,20,35,58,93,5,9
1112,88120,1912,Mudcat Fernandez,P,21,45,59,104,4,7
1113,88120,1912,Dee Grove,P,29,70,63,133,12,10
1114,88120,1912,Laurin Casey,P,31,66,89,155,15,2
1115,88120,1912,Yank Cobb,P,22,76,70,146,16,9
1116,88120,1913,Mudcat Fernandez,P,22,50,64,114,11,3
1117,88120,1913,Dee Grove,P,30,63,63,126,11,6
1118,88120,1913,Laurin Casey,P,32,56,82,138,10,3
1119,88120,1913,Jeff Hack,P,21,30,65,95,9,1
1120,86322,1900,Jimmy Roy,P,26,73,53,126,5,18
1121,86322,1900,Frank Coumbe,P,31,56,45,101,3,8
1122,86322,1900,Lu Clark,P,24,63,44,107,10,8
1123,86322,1900,Chicken Boggs,P,25,45,61,106,9,4
1124,86322,1901,Frank Coumbe,P,32,48,39,87,2,10
1125,86322,1901,Lu Clark,P,25,63,44,107,8,14
1126,86322,1901,Chicken Boggs,P,26,45,61,106,10,6
1127,86322,1901,Juan Hoskins,P,21,41,74,115,7,7
1128,86322,1902,Frank Coumbe,P,33,47,38,85,2,7
1129,86322,1902,Juan Hoskins,P,22,48,79,127,8,8
1130,86322,1902,Lu Clark,P,26,63,44,107,7,13
1131,86322,1902,Chicken Boggs,P,27,45,61,106,8,8
1132,86322,1903,Juan Hoskins,P,23,52,79,131,9,5
1133,86322,1903,Lu Clark,P,27,63,44,107,2,12
1134,86322,1903,Chicken Boggs,P,28,45,61,106,7,10
1135,86322,1903,Cy Chase,P,22,78,49,127,11,13
1136,86322,1904,Lu Clark,P,28,63,44,107,3,12
1137,86322,1904,Chicken Boggs,P,29,41,60,101,5,7
1138,86322,1904,Juan Hoskins,P,24,53,80,133,11,7
1139,86322,1904,Marvin Dobson,P,21,52,38,90,3,12
1140,86322,1905,Marvin Dobson,P,22,58,44,102,9,8
1141,86322,1905,Chicken Boggs,P,30,37,56,93,5,6
1142,86322,1905,Juan Hoskins,P,25,53,80,133,14,6
1143,86322,1905,Troy Bearden,P,25,73,38,111,8,11
1144,86322,1906,Marvin Dobson,P,23,59,50,109,4,18
1145,86322,1906,Chicken Boggs,P,31,29,56,85,8,5
1146,86322,1906,Juan Hoskins,P,26,53,80,133,8,6
1147,86322,1906,Prince Chambers,P,23,36,68,104,9,5
1148,86322,1907,Prince Chambers,P,24,37,68,105,5,6
1149,86322,1907,Chicken Boggs,P,32,22,49,71,5,2
1150,86322,1907,Marvin Dobson,P,24,62,51,113,8,10
1151,86322,1907,Marcelino Augustine,P,24,35,36,71,3,10
1152,86322,1908,Marvin Dobson,P,25,62,51,113,9,13
1153,86322,1908,Prince Chambers,P,25,37,68,105,12,1
1154,86322,1908,Chicken Boggs,P,33,15,47,62,4,2
1155,86322,1908,Dean Blomberg,P,24,30,69,99,5,5
1156,86322,1909,Dean Blomberg,P,25,30,69,99,9,5
1157,86322,1909,Marvin Dobson,P,26,62,51,113,10,10
1158,86322,1909,Chicken Boggs,P,34,12,47,59,0,5
1159,86322,1909,Royce Cook,P,24,44,60,104,6,6
1160,86322,1910,Marvin Dobson,P,27,62,51,113,6,14
1161,86322,1910,Royce Cook,P,25,44,60,104,6,7
1162,86322,1910,Chicken Boggs,P,35,0,47,47,2,1
1163,86322,1910,Johnnie Hahn,P,18,58,53,111,10,12
1164,86322,1911,Johnnie Hahn,P,19,70,56,126,10,9
1165,86322,1911,Marvin Dobson,P,28,62,51,113,7,9
1166,86322,1911,Chicken Boggs,P,36,0,34,34,2,3
1167,86322,1911,Tiny Arnovich,P,23,73,51,124,7,12
1168,86322,1912,Marvin Dobson,P,29,59,51,110,3,13
1169,86322,1912,Tiny Arnovich,P,24,77,51,128,12,9
1170,86322,1912,Chicken Boggs,P,37,0,31,31,0,1
1171,86322,1912,Johnnie Hahn,P,20,74,62,136,10,12
1172,86322,1913,Tiny Arnovich,P,25,77,51,128,5,16
1173,86322,1913,Chicken Boggs,P,38,0,30,30,0,2
1174,86322,1913,Marvin Dobson,P,30,59,50,109,6,12
1175,86322,1913,Wilson Chartak,P,18,57,42,99,5,13
1176,86322,1914,Wilson Chartak,P,19,62,51,113,8,13
1177,86322,1914,Chicken Boggs,P,39,0,30,30,0,2
1178,86322,1914,Marvin Dobson,P,31,54,44,98,8,8
1179,86322,1914,Tito Hogsett,P,23,78,46,124,8,22
1180,86322,1915,Tito Hogsett,P,24,78,46,124,7,13
1181,86322,1915,Wilson Chartak,P,20,69,58,127,10,11
1182,86322,1915,Chicken Boggs,P,40,0,9,9,1,4
1183,86322,1915,Marvin Dobson,P,32,53,44,97,4,10
1184,86322,1916,Marvin Dobson,P,33,53,31,84,4,13
1185,86322,1916,Wilson Chartak,P,21,75,67,142,10,10
1186,86322,1916,Chicken Boggs,P,41,0,8,8,0,3
1187,86322,1916,Gino Gee,P,22,39,35,74,0,12
1188,86322,1917,Wilson Chartak,P,22,82,67,149,14,5
1189,86322,1917,Chicken Boggs,P,42,0,0,0,0,1
1190,86322,1917,Marvin Dobson,P,34,53,29,82,5,10
1191,86322,1917,Erskine Case,P,19,57,80,137,11,6
1192,86322,1918,Marvin Dobson,P,35,50,12,62,2,9
1193,86322,1918,Wilson Chartak,P,23,84,73,157,11,12
1194,86322,1918,Chicken Boggs,P,43,0,0,0,0,4
1195,86322,1918,Erskine Case,P,20,60,87,147,18,1
1196,86322,1919,Wilson Chartak,P,24,87,73,160,13,10
1197,86322,1919,Chicken Boggs,P,44,0,0,0,0,4
1198,86322,1919,Erskine Case,P,21,67,94,161,15,4
1199,86322,1919,Gus Ceccarelli,P,25,58,66,124,9,9
1200,86322,1920,Wilson Chartak,P,25,87,73,160,19,6
1201,86322,1920,Erskine Case,P,22,75,97,172,23,1
1202,86322,1920,Gus Ceccarelli,P,26,58,66,124,5,9
1203,86322,1920,Adrian Dudley,P,20,43,31,74,4,5
1204,86322,1921,Wilson Chartak,P,26,87,73,160,16,12
1205,86322,1921,Erskine Case,P,23,76,98,174,19,1
1206,86322,1921,Gus Ceccarelli,P,27,58,66,124,10,6
1207,86322,1921,Gabe Dillman,P,19,66,34,100,4,17
1208,86322,1922,Gabe Dillman,P,20,66,36,102,5,16
1209,86322,1922,Gus Ceccarelli,P,28,58,66,124,9,6
1210,86322,1922,Wilson Chartak,P,27,87,73,160,11,10
1211,86322,1922,Erskine Case,P,24,76,98,174,21,3
1212,86322,1923,Gus Ceccarelli,P,29,56,65,121,12,10
1213,86322,1923,Wilson Chartak,P,28,87,73,160,14,12
1214,86322,1923,Erskine Case,P,25,76,98,174,19,6
1215,86322,1923,Jumbo Ashby,P,18,48,52,100,7,7
1216,86322,1924,Wilson Chartak,P,29,85,69,154,17,9
1217,86322,1924,Erskine Case,P,26,76,98,174,16,6
1218,86322,1924,Gus Ceccarelli,P,30,55,58,113,9,5
1219,86322,1924,Cito Burnett,P,25,35,35,70,6,10
1220,86322,1925,Wilson Chartak,P,30,85,64,149,11,11
1221,86322,1925,Cito Burnett,P,26,35,35,70,3,10
1222,86322,1925,Erskine Case,P,27,76,98,174,18,4
1223,86322,1925,Specs Benes,P,25,35,55,90,8,8
1224,86322,1926,Specs Benes,P,26,35,55,90,3,4
1225,86322,1926,Wilson Chartak,P,31,78,64,142,16,10
1226,86322,1926,Cito Burnett,P,27,35,35,70,4,6
1227,86322,1926,Erskine Case,P,28,76,98,174,17,6
1228,86322,1927,Specs Benes,P,27,35,55,90,7,8
1229,86322,1927,Wilson Chartak,P,32,75,64,139,12,9
1230,86322,1927,Erskine Case,P,29,76,98,174,14,4
1231,86322,1927,Stubby Horstmann,P,24,38,43,81,5,12
1232,86322,1928,Stubby Horstmann,P,25,38,43,81,3,7
1233,86322,1928,Wilson Chartak,P,33,65,51,116,10,10
1234,86322,1928,Erskine Case,P,30,72,95,167,17,5
1235,86322,1928,Specs Benes,P,28,35,55,90,8,3
1236,86322,1929,Specs Benes,P,29,33,54,87,2,1
1237,86322,1929,Stubby Horstmann,P,26,38,43,81,2,6
1238,86322,1929,Erskine Case,P,31,66,92,158,16,7
1239,86322,1929,Cy Casey,P,22,36,41,77,8,7
1240,86322,1930,Erskine Case,P,32,57,92,149,12,4
1241,86322,1930,Specs Benes,P,30,32,52,84,6,9
1242,86322,1930,Stubby Horstmann,P,27,38,43,81,8,6
1243,86322,1930,Cy Casey,P,23,39,43,82,9,6
1244,86322,1931,Specs Benes,P,31,29,45,74,7,5
1245,86322,1931,Stubby Horstmann,P,28,38,43,81,6,8
1246,86322,1931,Cy Casey,P,24,42,47,89,8,8
1247,86322,1931,Erskine Case,P,33,47,84,131,7,6
1248,86322,1932,Cy Casey,P,25,42,47,89,9,6
1249,86322,1932,Erskine Case,P,34,33,73,106,7,6
1250,86322,1932,Specs Benes,P,32,28,45,73,5,9
1251,86322,1932,Stubby Horstmann,P,29,35,38,73,1,10
1252,86322,1933,Stubby Horstmann,P,30,34,32,66,3,12
1253,86322,1933,Cy Casey,P,26,42,47,89,4,9
1254,86322,1933,Erskine Case,P,35,23,69,92,9,0
1255,86322,1933,Hap Behrman,P,19,76,44,120,5,14
1256,86322,1934,Erskine Case,P,36,10,61,71,3,1
1257,86322,1934,Stubby Horstmann,P,31,26,28,54,4,3
1258,86322,1934,Cy Casey,P,27,42,47,89,6,5
1259,86322,1934,Enzo Frederick,P,23,63,35,98,3,16
1260,86322,1935,Enzo Frederick,P,24,66,36,102,3,14
1261,86322,1935,Erskine Case,P,37,0,60,60,3,2
1262,86322,1935,Cy Casey,P,28,42,47,89,4,9
1263,86322,1935,Oliver Hobaugh,P,19,39,71,110,7,3
1264,86322,1936,Erskine Case,P,38,0,54,54,3,3
1265,86322,1936,Oliver Hobaugh,P,20,46,72,118,10,7
1266,86322,1936,Cy Casey,P,29,39,43,82,6,10
1267,86322,1936,Austin Biscan,P,18,36,61,97,7,5
1268,86322,1937,Cy Casey,P,30,34,39,73,1,10
1269,86322,1937,Oliver Hobaugh,P,21,56,78,134,6,9
1270,86322,1937,Austin Biscan,P,19,42,67,109,8,9
1271,86322,1937,Everett Colavito,P,23,53,42,95,7,9
1272,86322,1938,Cy Casey,P,31,29,38,67,5,5
1273,86322,1938,Oliver Hobaugh,P,22,58,79,137,11,11
1274,86322,1938,Austin Biscan,P,20,44,72,116,9,4
1275,86322,1938,Dain Dockins,P,20,54,51,105,7,9
1276,86322,1939,Dain Dockins,P,21,56,53,109,9,10
1277,86322,1939,Oliver Hobaugh,P,23,58,81,139,10,6
1278,86322,1939,Cy Casey,P,32,29,31,60,2,8
1279,86322,1939,Wayland Hawks,P,25,61,71,132,8,7
1280,86322,1940,Oliver Hobaugh,P,24,58,85,143,11,4
1281,86322,1940,Wayland Hawks,P,26,61,71,132,12,5
1282,86322,1940,Cy Casey,P,33,25,27,52,2,10
1283,86322,1940,Dain Dockins,P,22,56,53,109,9,6
1284,86322,1941,Cy Casey,P,34,15,24,39,1,9
1285,86322,1941,Dain Dockins,P,23,62,57,119,8,11
1286,86322,1941,Oliver Hobaugh,P,25,58,85,143,11,7
1287,86322,1941,Whit Henning,P,18,69,48,117,3,13
1288,86322,1942,Oliver Hobaugh,P,26,58,85,143,16,7
1289,86322,1942,Cy Casey,P,35,15,24,39,0,2
1290,86322,1942,Dain Dockins,P,24,64,61,125,11,6
1291,86322,1942,Henry Carleton,P,22,45,51,96,6,8
1292,86322,1943,Dain Dockins,P,25,64,61,125,6,9
1293,86322,1943,Henry Carleton,P,23,51,55,106,7,3
1294,86322,1943,Oliver Hobaugh,P,27,58,85,143,10,4
1295,86322,1943,Cy Casey,P,36,6,17,23,1,4
1296,86322,1944,Henry Carleton,P,24,52,55,107,6,10
1297,86322,1944,Cy Casey,P,37,0,13,13,1,4
1298,86322,1944,Dain Dockins,P,26,64,61,125,6,7
1299,86322,1944,Herb Hendrick,P,21,40,49,89,7,5
1300,86322,1945,Henry Carleton,P,25,52,55,107,6,11
1301,86322,1945,Herb Hendrick,P,22,45,50,95,5,10
1302,86322,1945,Cy Casey,P,38,0,10,10,0,2
1303,86322,1945,Dain Dockins,P,27,64,61,125,13,10
1304,86322,1946,Cy Casey,P,39,0,0,0,0,4
1305,86322,1946,Dain Dockins,P,28,64,61,125,11,7
1306,86322,1946,Herb Hendrick,P,23,45,54,99,8,6
1307,86322,1946,Geoff Bishop,P,23,54,76,130,11,5
1308,86322,1947,Dain Dockins,P,29,60,58,118,10,13
1309,86322,1947,Herb Hendrick,P,24,47,56,103,6,7
1310,86322,1947,Cy Casey,P,40,0,0,0,0,2
1311,86322,1947,Blas Barbare,P,21,53,47,100,3,11
1312,86322,1948,Cy Casey,P,41,0,0,0,0,3
1313,86322,1948,Dain Dockins,P,30,58,52,110,5,12
1314,86322,1948,Blas Barbare,P,22,55,50,105,9,12
1315,86322,1948,Kevin Chase,P,25,76,58,134,12,9
1316,86322,1949,Cy Casey,P,42,0,0,0,0,8
1317,86322,1949,Kevin Chase,P,26,76,58,134,10,12
1318,86322,1949,Blas Barbare,P,23,57,54,111,8,8
1319,86322,1949,Cito Gilmore,P,23,61,39,100,6,11
1320,86322,1950,Cy Casey,P,43,0,0,0,0,4
1321,86322,1950,Kevin Chase,P,27,76,58,134,9,14
1322,86322,1950,Blas Barbare,P,24,61,56,117,9,8
1323,86322,1950,Moxie Cheeves,P,18,40,55,95,10,6
1324,86322,1951,Moxie Cheeves,P,19,45,56,101,8,2
1325,86322,1951,Cy Casey,P,44,0,0,0,0,2
1326,86322,1951,Kevin Chase,P,28,76,58,134,15,8
1327,86322,1951,Bobo Holm,P,20,34,68,102,10,4
1328,86322,1952,Moxie Cheeves,P,20,46,67,113,6,9
1329,86322,1952,Bobo Holm,P,21,40,69,109,13,2
1330,86322,1952,Cy Casey,P,45,0,0,0,0,2
1331,86322,1952,Darrel Floyd,P,20,58,48,106,4,13
1332,86322,1953,Moxie Cheeves,P,21,48,70,118,12,7
1333,86322,1953,Cy Casey,P,46,0,0,0,0,4
1334,86322,1953,Darrel Floyd,P,21,67,54,121,8,9
1335,86322,1953,Zoilo Blaeholder,P,20,51,46,97,8,9
1336,86322,1954,Zoilo Blaeholder,P,21,56,50,106,6,11
1337,86322,1954,Darrel Floyd,P,22,70,57,127,5,15
1338,86322,1954,Moxie Cheeves,P,22,49,71,120,10,3
1339,86322,1954,Lyn Fox,P,25,74,49,123,15,11
1340,86322,1955,Lyn Fox,P,26,74,49,123,11,8
1341,86322,1955,Zoilo Blaeholder,P,22,57,57,114,8,10
1342,86322,1955,Darrel Floyd,P,23,71,63,134,15,7
1343,86322,1955,Benny Desautels,P,18,39,45,84,4,5
1344,86322,1956,Darrel Floyd,P,24,74,65,139,13,9
1345,86322,1956,Lyn Fox,P,27,74,49,123,4,14
1346,86322,1956,Zoilo Blaeholder,P,23,61,57,118,14,7
1347,86322,1956,Benny Desautels,P,19,53,57,110,10,7
1348,86322,1957,Zoilo Blaeholder,P,24,65,60,125,10,6
1349,86322,1957,Benny Desautels,P,20,54,58,112,10,9
1350,86322,1957,Darrel Floyd,P,25,74,65,139,11,10
1351,86322,1957,Nick Gromek,P,18,77,51,128,7,18
1352,86322,1958,Nick Gromek,P,19,86,51,137,14,11
1353,86322,1958,Zoilo Blaeholder,P,25,65,60,125,8,13
1354,86322,1958,Benny Desautels,P,21,56,68,124,10,8
1355,86322,1958,Dave Harstad,P,25,61,41,102,6,3
1356,86322,1959,Dave Harstad,P,26,61,41,102,6,12
1357,86322,1959,Nick Gromek,P,20,96,51,147,11,14
1358,86322,1959,Benny Desautels,P,22,62,72,134,11,9
1359,86322,1959,Buck Hahn,P,25,67,50,117,7,11
1360,86322,1960,Benny Desautels,P,23,65,74,139,12,4
1361,86322,1960,Dave Harstad,P,27,61,41,102,7,11
1362,86322,1960,Nick Gromek,P,21,101,61,162,16,11
1363,86322,1960,Mule Hedlund,P,21,62,35,97,8,14
1364,86322,1961,Mule Hedlund,P,22,69,39,108,6,14
1365,86322,1961,Benny Desautels,P,24,67,78,145,19,6
1366,86322,1961,Dave Harstad,P,28,61,41,102,8,13
1367,86322,1961,Diego Grabowski,P,20,34,36,70,5,11
1368,86322,1962,Benny Desautels,P,25,67,78,145,16,5
1369,86322,1962,Diego Grabowski,P,21,40,40,80,3,9
1370,86322,1962,Mule Hedlund,P,23,72,41,113,5,10
1371,86322,1962,Dallas Coles,P,22,42,49,91,2,10
1372,86322,1963,Dallas Coles,P,23,48,55,103,7,8
1373,86322,1963,Diego Grabowski,P,22,44,41,85,5,8
1374,86322,1963,Benny Desautels,P,26,67,78,145,8,5
1375,86322,1963,Roger Hassett,P,23,31,67,98,4,7
1376,86322,1964,Diego Grabowski,P,23,50,43,93,4,6
1377,86322,1964,Roger Hassett,P,24,34,68,102,8,3
1378,86322,1964,Benny Desautels,P,27,67,78,145,15,4
1379,86322,1964,Hi Demeter,P,24,61,33,94,3,11
1380,86322,1965,Benny Desautels,P,28,67,78,145,11,5
1381,86322,1965,Hi Demeter,P,25,61,33,94,3,16
1382,86322,1965,Roger Hassett,P,25,34,68,102,7,3
1383,86322,1965,Cedric Baumann,P,20,63,71,134,8,5
1384,86322,1966,Cedric Baumann,P,21,68,77,145,14,5
1385,86322,1966,Hi Demeter,P,26,61,33,94,7,13
1386,86322,1966,Roger Hassett,P,26,34,68,102,6,6
1387,86322,1966,Benny Desautels,P,29,63,78,141,9,5
1388,86322,1967,Cedric Baumann,P,22,68,80,148,11,8
1389,86322,1967,Hi Demeter,P,27,61,33,94,4,14
1390,86322,1967,Benny Desautels,P,30,59,78,137,12,5
1391,86322,1967,Blondy Ambler,P,23,71,43,114,7,13
